37638401722343	35.624165	40.248817
37638502230442	35.62373	40.245953
37638591160934	35.62268	40.245064
37638702707065	35.624714	40.2464
37638781084675	44.1061	40.20806
37638881173665	46.15692	40.225636
37638975336901	48.18169	40.294384
37639060476609	50.247555	40.34916
37639151632906	52.279587	40.450718
37639239225607	54.3693	40.607
37639323933138	55.752666	40.702847
37639409935703	57.73251	40.882065
37639495078957	59.793293	41.087364
37639579476023	61.12677	41.265095
37639664150221	63.121487	41.4909
37639747636725	65.13916	41.741272
37639832761698	66.49329	41.973026
37639884773930	68.49343	42.27765
37639935520085	69.82155	42.493523
37640019852985	71.84972	42.86207
37640105025457	72.15101	42.552242
37640189422005	72.12172	41.44293
37640274177611	72.2012	41.152115
37640360255805	72.526764	40.485165
37640445868014	73.216286	39.768837
37640530426175	73.42099	39.80474
37640615346363	73.54324	41.352783
37640699652861	73.689095	42.687515
37640786086935	73.856865	44.711933
37640869398706	73.965065	46.036545
37640960361106	74.09138	48.083755
37641051888446	74.23053	50.768497
37641136851603	74.21629	51.48418
37641220743734	74.30336	52.834465
37641306331833	74.32086	54.762966
37641390461462	75.133026	54.716057
37641557816720	76.837456	54.84206
37641642542643	77.55619	55.160164
37641725326977	77.00512	55.824463
37641810267480	75.07606	56.097996
37641893983156	73.74783	56.25743
37641979861147	71.68012	56.495655
37642149078934	68.25858	56.829765
37642233899964	66.87692	56.97542
37642318558078	64.80403	57.10477
37642403693218	63.529907	57.194405
37642489442777	61.46092	57.349216
37642656797730	57.081577	57.393875
37642740853092	56.597446	57.37319
37642830422601	56.04268	57.44402
37642915437221	55.81297	57.52455

37670041886632	35.928276	40.128883
37670138311504	35.92123	40.128124
37670220627538	35.91605	40.130283
37670297934675	35.949673	40.152645
37670384683416	45.590614	40.15801
37670483441907	47.629677	40.255596
37670591964187	49.652725	40.37583
37670683054385	51.055206	40.451237
37670768624755	52.422733	40.606647
37670852964098	54.429104	40.79946
37670937820675	57.15704	41.10321
37671021836845	58.492054	41.25054
37671106900293	60.491375	41.534695
37671194470172	62.522346	41.822014
37671288809605	63.802387	42.01123
37671380948700	65.82076	42.35069
37671478483302	67.15777	42.595375
37671570852082	69.1528	42.944324
37671664860529	70.809364	43.18042
37671757902373	70.727745	42.22295
37671851681344	70.79358	41.461605
37671943780023	71.3153	40.542328
37672038256381	71.931496	40.17954
37672129740171	72.07185	41.547688
37672214354359	72.19801	43.486298
37672297794863	72.22059	44.816185
37672382473634	72.35249	46.91504
37672468225725	72.32302	48.910015
37672552629446	72.28214	50.196445
37672636446769	72.37968	52.182037
37672701246196	72.33732	53.569904
37672753011769	72.25774	55.533
37672825728601	73.03632	55.496346
37672909982012	73.75087	55.45704
37672995069111	74.82644	55.68035
37673080866045	75.11566	55.852856
37673165266643	75.499725	56.331516
37673248368976	74.97686	56.71252
37673336152711	72.94536	56.919636
37673439443603	71.68586	57.08666
37673532635971	69.66519	57.203506
37673717533538	66.18395	57.402424
37673809846698	64.17577	57.41054
37673907793540	62.143284	57.51449
37674003589991	60.118786	57.497993
37674088405741	58.054928	57.51216
37674170887667	55.98906	57.472813
37674252862151	54.901134	57.411697
37674334998092	53.970085	57.402905
37674515900138	53.690517	57.403122
37674620591381	53.693623	57.404156

37712396928972	35.753742	40.1406
37712496586961	35.752872	40.14144
37712577231935	35.75363	40.155067
37712665561614	35.75291	40.1541
37712751022419	45.95765	40.24157
37712826745990	47.991123	40.318935
37712927148137	50.053764	40.402042
37713020731819	51.471413	40.54279
37713115558195	53.48094	40.702133
37713209107556	54.838177	40.842876
37713304060651	56.930344	41.013824
37713399462074	58.943123	41.223427
37713494523970	60.958496	41.457825
37713590989756	62.956112	41.74009
37713672403577	64.99578	42.04422
37713754813480	66.3309	42.225494
37713841379430	68.31286	42.578835
37713927926526	70.31228	42.91297
37714015024241	70.36973	42.18522
37714104737655	70.429306	41.477104
37714191782142	70.77914	40.48002
37714275071256	71.26302	39.898727
37714359335618	71.643166	40.015526
37714443207954	71.81533	41.771168
37714527221486	71.91275	43.085194
37714609328477	72.037834	45.087307
37714692024211	72.114365	46.55427
37714774988745	72.2328	48.508137
37714861052358	72.30706	49.916023
37714942841696	72.35945	53.231846
37714995614278	72.35578	53.961452
37715047381716	72.38338	55.249954
37715128834235	72.84474	55.196335
37715213304013	73.84726	55.04557
37715298188578	74.58074	55.14302
37715382193413	74.96084	55.23108
37715466221269	75.59353	55.586655
37715553463776	74.73271	56.207897
37715655535127	73.452675	56.414593
37715748131740	71.39019	56.744457
37715933027054	67.99929	57.25557
37716026556105	65.951515	57.515175
37716118634964	63.94999	57.747776
37716212429586	61.93127	57.944366
37716309425891	59.881992	58.146793
37716397027302	58.50882	58.229317
37716479604654	56.469524	58.3759
37716563157881	54.676334	58.494595
37716647531828	53.780155	58.5266
37716813704126	53.5367	58.542564
37716897620057	53.53709	58.5423

37752642200626	35.71586	40.145683
37752732150498	35.73185	40.14139
37752817968517	35.736607	40.14827
37752902060536	35.774055	40.17759
37753022543023	45.16269	40.213066
37753096182686	46.47533	40.25802
37753194276132	48.533566	40.330193
37753283861090	49.92935	40.442272
37753368420953	51.97744	40.61779
37753453316420	54.67597	40.872433
37753544409015	56.054794	40.95975
37753640252514	58.071754	41.221382
37753737555781	60.06922	41.453735
37753832542482	61.432026	41.658825
37753930313605	63.46427	41.95377
37754025489646	65.48188	42.297417
37754122187120	67.46721	42.652195
37754216463881	69.45093	42.99735
37754312614973	70.44232	43.105217
37754406872931	70.34943	42.13507
37754503122730	70.5648	41.114132
37754598098094	71.148605	40.176544
37754695898549	71.983376	39.84061
37754791399011	71.94245	41.22575
37754888959705	71.401794	43.17784
37754985185595	70.876816	45.14847
37755082340681	70.517334	46.43599
37755175095687	69.915596	48.39676
37755271242130	69.34608	50.334892
37755339033035	68.713036	52.27518
37755394432282	68.088844	54.09175
37755485152492	68.91512	54.19538
37755567867816	70.01818	54.438152
37755654883395	70.56103	54.905758
37755740595427	71.069145	55.416096
37755825697564	71.09682	55.877357
37755911581226	69.521614	55.637928
37755996080188	68.18889	55.303234
37756080830317	66.23448	54.745823
37756165116544	64.91807	54.35888
37756252355308	62.97876	53.756683
37756336763431	61.657917	53.333195
37756421331358	59.70686	52.72087
37756504745444	58.420616	52.28957
37756592415805	56.46953	51.632915
37756677777963	54.550423	50.907867
37756762429386	53.284218	50.434982
37756848845012	51.608036	49.80376
37757018806193	50.444008	49.343636
37757105232393	50.368706	49.347145
37757200881496	50.37728	49.332275

37785847424664	35.69426	40.12983
37785929348599	35.691963	40.130207
37786018285525	35.685677	40.138145
37786105608127	35.697357	40.135883
37786212599445	50.61418	40.559578
37786290792748	52.628803	40.73132
37786366350393	54.033775	40.822464
37786463316697	56.066483	41.02224
37786551563761	58.104286	41.25435
37786635402194	59.461685	41.433445
37786719112290	62.806324	41.936935
37786802177364	63.450733	42.038326
37786894679566	64.82899	42.251728
37786985689428	66.80608	42.567574
37787067990051	68.13496	42.81931
37787152667032	70.131775	43.211952
37787236380731	70.62864	42.972015
37787324526707	70.45546	41.940758
37787407129173	70.806564	40.909374
37787491658107	71.23694	40.31694
37787574353181	71.7294	40.13088
37787658583668	71.76947	41.061653
37787741911053	71.93934	43.080235
37787826547803	72.083755	44.442425
37787910357599	72.24957	46.471912
37787995470093	72.28635	47.821827
37788063043645	72.43361	49.86568
37788114290687	72.50005	51.194122
37788184452725	72.58644	53.284374
37788273362278	72.67349	54.616993
37788360220724	73.03551	55.405212
37788447692731	73.64922	55.091976
37788536435299	73.97106	55.082306
37788625424177	75.075455	55.267147
37788713039261	75.695496	55.591133
37788801364472	75.70589	56.184673
37788890165636	73.8327	56.518898
37788977877077	72.48088	56.712643
37789065236789	70.43468	56.979984
37789154232575	68.406624	57.24771
37789236717307	67.02403	57.338383
37789320461348	65.02882	57.55175
37789403223640	63.000595	57.73124
37789486484073	61.631664	57.804653
37789569444861	59.564465	57.898563
37789663174054	58.242428	58.026993
37789750947856	56.144463	58.1698
37789842950537	55.30842	58.086277
37789932287824	54.52793	58.10566
37790035031201	54.297142	58.07679
37790199984117	54.28978	58.080326

37816209231763	35.74522	40.138275
37816300461693	35.741978	40.13656
37816385137015	35.738983	40.14342
37816476310330	35.737125	40.144073
37816560522629	45.208935	40.045673
37816634157805	47.231567	40.081264
37816734023341	49.249115	40.152668
37816826241400	51.304752	40.219406
37816913830066	52.685287	40.298393
37816999525861	54.76928	40.438824
37817090304487	56.118027	40.54824
37817172920406	58.15154	40.76573
37817256865457	60.168484	40.95788
37817339088103	61.53064	41.10363
37817423981803	63.528954	41.36854
37817507547633	65.511925	41.65919
37817592028414	66.87288	41.83234
37817675731432	68.85734	42.143955
37817759975650	70.18391	42.37386
37817842471006	70.448746	41.71994
37817926824340	70.47167	41.028774
37818011005016	70.7655	40.050537
37818095137046	71.19935	39.416653
37818177728165	71.63898	39.501163
37818263099098	71.80314	40.566772
37818346351478	71.99015	42.57654
37818430396467	72.10823	43.88452
37818513408742	72.29239	45.91075
37818597586856	72.3114	47.239178
37818680817570	72.44871	49.263256
37818762334525	72.542145	50.676086
37818812367370	72.52439	52.62298
37818868281702	72.59949	54.02315
37819041510454	73.73159	54.427334
37819128225412	74.79664	54.539642
37819216140670	75.1267	54.660984
37819306978236	75.861336	54.99154
37819395286725	75.80567	55.652065
37819483096566	74.80654	55.806137
37819572730010	72.795784	55.775455
37819746832236	68.00952	55.815098
37819838551889	67.292534	55.777218
37819925535997	65.21517	55.762283
37820010169310	63.825348	55.67
37820094355018	61.815067	55.617954
37820178816019	60.42825	55.557903
37820358330702	56.376305	55.209557
37820463997562	55.518936	55.190784
37820552712814	54.77087	55.13293
37820682613877	54.624916	55.111816

37858197668906	36.028442	40.156788
37858280839767	36.01868	40.158455
37858370813342	36.02715	40.1662
37858499908533	36.087368	40.137714
37858573957842	44.942036	40.16122
37858670985489	46.27838	40.17913
37858760568641	48.374016	40.196487
37858843753044	50.434345	40.366306
37858929028679	52.45251	40.48893
37859016358618	54.517	40.6155
37859098991295	56.58973	40.770985
37859184444443	57.902954	40.929592
37859269379042	59.98588	41.149944
37859353867020	61.972855	41.388363
37859438294164	63.285934	41.572704
37859522106401	64.646034	41.737026
37859607133294	66.650185	42.02447
37859690204687	68.636635	42.374878
37859772615912	69.9783	42.59737
37859857665097	70.739174	42.25678
37859947132843	70.65135	41.586655
37860029629278	70.91664	40.582233
37860112649107	71.27374	39.950447
37860196203279	71.90052	39.57581
37860277971589	72.041534	40.33115
37860360620016	72.19222	42.306526
37860443304903	72.27487	43.706528
37860526622717	72.41728	45.729935
37860612180723	72.4446	47.026966
37860697781855	72.54856	49.10413
37860783182151	72.53295	50.450897
37860878641725	72.58728	52.469418
37860936999601	72.70104	53.832928
37861068003086	73.43571	54.980335
37861152264358	74.58623	54.808735
37861240179341	75.52408	55.25361
37861411798874	75.71002	55.90766
37861496805840	74.099434	56.219833
37861584008729	71.37085	56.475563
37861671396776	70.694466	56.546818
37861757212818	69.31575	56.63066
37861844407060	67.27745	56.75565
37862011743502	63.92039	56.872944
37862098069865	61.778763	56.997765
37862185009112	60.443085	57.016068
37862273076192	58.36895	57.000027
37862357806029	57.13061	57.121227
37862444882572	55.425777	57.02767
37862532005001	54.712246	56.99156
37862716210075	54.31082	57.005634
37862807803776	54.3113	57.004936

37895808100683	35.83864	40.221745
37895941313633	35.84903	40.214897
37896061912332	35.837234	40.22905
37896194524232	35.82613	40.214874
37896341724798	45.94045	40.350555
37896456528184	48.653736	40.53727
37896587316978	51.40421	40.754948
37896688885945	54.11788	41.022892
37896779699812	56.831005	41.277393
37896881321280	59.513718	41.634243
37896983244264	62.20469	42.015713
37897087952040	64.19512	42.3546
37897183516364	66.17523	42.71252
37897282604455	67.517334	42.953186
37897378629466	70.161224	43.497837
37897472296828	70.75334	43.038906
37897568628147	70.81475	41.990845
37897667798322	71.288025	41.008068
37897787072735	71.94119	40.36435
37897921986354	72.018425	40.857048
37898045678924	72.18704	42.80298
37898152222106	72.29035	44.826435
37898233643300	72.44649	47.511993
37898294913483	72.533455	50.236233
37898387989848	72.554054	52.967255
37898492702112	72.59346	54.98293
37898597380053	72.9019	56.01562
37898699378932	73.52796	55.740807
37898826996896	74.26134	55.718166
37898935805540	75.293945	56.00546
37899038537663	75.95421	56.687717
37899135375038	74.87028	57.063103
37899229247098	72.16565	57.181004
37899313713614	70.04974	57.10428
37899398581387	68.004425	57.055965
37899482294138	65.932045	57.016113
37899565823396	63.899197	56.958344
37899652077134	61.867912	56.876736
37899742103548	60.526665	56.754765
37899829566839	58.47338	56.618187
37899932796215	56.42997	56.43659
37900052087148	55.464275	56.335842
37900156378316	54.61124	56.261787
37900252595790	54.412212	56.254124
37900346526293	54.410328	56.257725

37952488000917	35.836723	40.14372
37952579405760	35.822002	40.135212
37952657967926	35.821564	40.13152
37952753454154	35.830395	40.147808
37952856957583	45.73309	40.045742
37952948771476	47.714314	40.07664
37953034959136	49.75664	40.149197
37953119553987	51.11772	40.14099
37953206870837	53.181976	40.29603
37953291451259	55.23271	40.436306
37953377205813	57.279873	40.59735
37953463434988	59.339935	40.80336
37953550276748	60.64048	40.969337
37953636355927	62.670258	41.22722
37953723077014	64.008675	41.383675
37953808909534	65.98378	41.652145
37953894105563	67.353806	41.859158
37953979211699	69.37421	42.187546
37954064624856	70.69514	42.407936
37954150780622	70.82482	41.707973
37954237309012	70.892204	40.665565
37954321761785	71.22272	40.019337
37954408741515	71.93921	39.31979
37954494013744	72.05135	39.631935
37954581129564	72.21671	41.461617
37954666027428	72.43279	43.50658
37954752195099	72.579834	44.835747
37954838075487	72.75774	46.840992
37954923424015	72.86624	48.204678
37955007564350	72.9996	50.2659
37955069624762	73.04424	51.60311
37955122436756	73.17561	53.691227
37955204239504	73.41616	54.9761
37955292834245	74.06646	54.709827
37955382328855	75.16863	54.618656
37955470715892	75.55499	54.676456
37955646657127	76.45501	55.656635
37955738456515	75.60475	55.906776
37955826996986	73.557396	56.124165
37955916210875	71.504005	56.304226
37956004096625	70.12628	56.385174
37956089998786	68.06485	56.510704
37956175269757	66.057976	56.652874
37956263946531	64.715126	56.673164
37956435293528	60.654766	56.796555
37956522815178	59.195953	56.72955
37956608280219	57.189735	56.79981
37956692810599	56.192177	56.801777
37956779053222	55.259125	56.764004
37956867034286	54.973022	56.775753
37957040785643	54.97834	56.77464

37988805684289	35.622513	40.084835
37988890257733	35.652744	40.067608
37988975436429	35.653477	40.095467
37989085477790	35.698982	40.152874
37989161237455	45.419575	40.116825
37989269081904	47.50989	40.18383
37989367667558	48.81529	40.210445
37989458714811	51.56877	40.368767
37989550871634	52.934605	40.429127
37989640613069	54.970856	40.569687
37989740765683	57.732075	40.792747
37989832793289	59.05355	40.89931
37989926143535	61.09252	41.128838
37990017665522	63.085102	41.396923
37990112055393	65.08855	41.674194
37990203086430	67.04916	41.973186
37990295935988	68.40056	42.17038
37990386823016	70.41195	42.53858
37990482099473	70.60424	41.831745
37990573487329	70.72187	40.83719
37990667719788	71.01358	40.130405
37990753858902	71.72393	39.358315
37990839613854	71.95074	39.861347
37990925336984	72.16714	41.79485
37991011108811	72.23046	43.10647
37991100145027	72.397736	45.115894
37991187304939	72.5504	47.12723
37991274125588	72.64899	48.439884
37991361482116	72.75901	50.540462
37991438592404	72.782875	51.89497
37991491717855	72.879196	53.969177
37991561974001	73.314644	54.677628
37991651307122	73.94016	54.52362
37991737147052	75.06752	54.443844
37991823555570	75.68335	54.742554
37991911442144	76.02278	54.92531
37991997796236	76.00135	55.582115
37992084357721	74.96035	55.80076
37992172046299	72.97343	55.887444
37992258120217	70.83772	55.946697
37992346752232	69.50463	56.043808
37992435571432	67.51623	56.035194
37992535338431	65.41845	56.035507
37992632026870	64.05013	55.977955
37992720343159	62.026306	55.9406
37992809916049	60.687363	55.92239
37992893337182	58.63161	55.80551
37992984563492	56.596428	55.67377
37993166763062	54.78235	55.576176
37993274313245	54.723618	55.5511
37993381098801	54.724243	55.553402

38017644771519	35.75049	40.110344
38017731775864	35.74568	40.109707
38017818428439	35.749046	40.118183
38017912359011	35.74071	40.10731
38017997230811	45.54689	40.112934
38018074252168	47.610985	40.245018
38018174288881	48.99612	40.33385
38018268423225	51.040768	40.458347
38018355639465	53.1062	40.584267
38018442199718	54.44442	40.7525
38018531093192	56.512295	40.966537
38018615245952	58.542343	41.20323
38018699586680	59.87337	41.385334
38018784694333	61.835316	41.664032
38018877498629	63.87123	41.96925
38018962782427	65.21752	42.194176
38019047704248	67.22033	42.561707
38019132436230	68.54762	42.808563
38019216716614	70.49217	43.155655
38019301446527	70.51928	42.376823
38019384913268	70.57134	41.65067
38019469294797	70.984955	40.6447
38019554155179	71.473305	40.125908
38019638231241	71.79041	40.31122
38019723031675	71.87701	41.543804
38019809856531	72.030785	43.61054
38019898183569	72.15876	44.910877
38019987268367	72.28603	46.93616
38020075255094	72.40685	48.25225
38020162141159	72.48813	50.27812
38020231706081	72.47851	52.42861
38020283123654	72.51135	53.70002
38020355302214	72.55465	55.516018
38020443145212	73.50193	55.215744
38020531914510	74.205864	55.13491
38020702148906	75.30689	55.42709
